IDA	IDB	neighborhood	fusion	cooccurence	coexpression	textmining	score	Label
YMR260C	YOR232W	0	0	0	537	0	-0.006765	negative
YGR047C	YOR110W	0	0	0	0	0	-0.011086	positive
YAR003W	YGR214W	0	0	0	0	0	-0.009724	negative
YGR167W	YIL026C	0	0	0	0	0	-0.017966	negative
YDR418W	YPR176C	0	0	0	0	0	0.149283	negative
YDR283C	YLR129W	0	0	0	0	0	0.040355	negative
YGR034W	YOR142W	0	0	0	0	199	-0.009132	negative
YGL098W	YJL020C	0	0	0	0	0	0.080923	negative
YDR027C	YJL124C	0	0	0	0	0	0.239394	negative
YDR385W	YKL039W	0	0	0	0	0	-0.010638	negative
YBR025C	YIL070C	0	0	0	0	0	-0.006800	negative
YIL033C	YKL029C	0	0	0	0	0	0.516826	negative
YGR193C	YJR123W	0	0	0	0	0	0.054312	negative
YAL012W	YEL055C	0	0	0	0	0	0.013901	negative
YDL165W	YPR072W	0	0	0	71	994	0.004651	positive
YBR011C	YOR261C	0	0	0	0	0	0.036834	negative
YLR039C	YOR173W	0	0	0	0	0	0.013255	negative
YGR130C	YOL145C	0	0	0	0	0	0.343955	negative
YBL050W	YOL086C	0	0	0	0	0	0.000102	negative
YML056C	YPL007C	0	0	0	0	0	0.013253	negative
YBL041W	YJL001W	0	0	0	960	189	0.740725	positive
YNL172W	YPL154C	0	0	0	0	0	0.081642	negative
YHR077C	YPR176C	0	0	0	0	0	0.153792	negative
YCR092C	YKL039W	0	0	0	0	0	0.618219	negative
YDL029W	YLR321C	0	0	0	0	114	0.023562	negative
YDR388W	YML010W	0	0	0	0	0	0.356383	negative
YFL008W	YKL013C	0	0	0	0	0	0.166639	negative
YGL195W	YPR103W	0	0	0	0	0	0.013618	negative
YBR195C	YPL023C	0	0	0	0	0	0.088032	negative
YDR221W	YKL039W	0	0	0	0	0	0.471098	negative
YGR204W	YOL096C	0	0	0	74	571	0.029923	negative
YHR077C	YPL129W	0	0	0	0	0	0.310725	negative
YER178W	YPL178W	0	0	0	0	0	0.003450	negative
YDR214W	YLR106C	0	0	0	0	0	0.708399	negative
YDR188W	YJL111W	0	0	57	225	130	-0.014751	positive
YGL207W	YML069W	0	0	0	349	994	0.014237	positive
YBR215W	YMR189W	0	0	0	0	0	-0.004146	negative
YJL001W	YOR362C	0	0	0	943	558	0.748931	positive
YBL058W	YHR128W	0	0	0	0	0	0.657539	negative
YGR238C	YLR207W	0	0	0	0	0	0.261585	negative
YEL026W	YJL020C	0	0	0	0	0	0.157705	negative
YBL003C	YFR044C	0	0	0	0	0	0.000705	negative
YCR030C	YLR295C	0	0	0	0	0	0.084214	negative
YER155C	YOR332W	0	0	0	0	0	0.186456	negative
YGR214W	YLR295C	0	0	0	0	0	-0.010007	negative
YIL062C	YOR187W	0	0	0	0	0	0.010904	negative
YAL043C	YGR027C	0	0	0	0	0	0.030903	negative
YDL097C	YOR189W	0	0	0	0	0	0.168021	negative
YDR173C	YNL287W	0	0	0	0	0	0.153520	negative
YBR143C	YML010W	0	0	0	0	0	0.637775	negative
YGL200C	YLR115W	0	0	0	0	0	0.234304	negative
YDR214W	YIL094C	0	0	0	0	0	0.436040	negative
YGR083C	YNL189W	0	0	0	0	0	0.348767	negative
YFR010W	YOR261C	0	0	0	689	362	0.239301	positive
YBL075C	YOR136W	0	0	0	0	175	-0.018286	negative
YGL206C	YJL052W	0	0	0	0	0	-0.022188	negative
YMR309C	YNL025C	0	0	0	0	173	0.011479	negative
YDR036C	YGL227W	0	0	0	0	0	0.064089	negative
YLL034C	YMR116C	0	0	0	0	0	-0.012214	negative
YGL105W	YKL172W	0	0	0	286	0	0.041465	negative
YDR168W	YKL085W	0	0	0	0	0	-0.007389	negative
YBL099W	YDL181W	0	0	0	261	118	0.081908	positive
YAL012W	YMR235C	0	0	0	0	0	-0.010296	positive
YBR234C	YER022W	0	0	0	0	0	0.090343	negative
YGR167W	YHL033C	0	0	0	0	0	0.037217	negative
YNL113W	YOR341W	0	0	0	303	823	0.132547	positive
YJL001W	YOR232W	0	0	0	0	0	-0.008373	negative
YJL008C	YMR108W	0	0	0	0	0	0.209174	negative
YER093C	YOR181W	0	0	0	0	0	0.206466	negative
YKL085W	YOR293W	0	0	0	0	0	0.039067	negative
YHR170W	YLR355C	0	0	0	0	0	-0.006231	negative
YDR283C	YMR275C	0	0	0	0	0	0.038358	negative
YNL287W	YPL007C	0	0	0	0	0	0.497747	negative
YBR118W	YML127W	0	0	0	0	0	-0.000849	negative
YBR215W	YMR304W	0	0	0	0	0	-0.008272	negative
YAL026C	YDR019C	0	0	0	0	0	0.218459	negative
YBR169C	YOR136W	0	0	0	0	175	-0.005358	negative
YDR233C	YLR180W	0	0	0	0	0	0.007198	negative
YHL033C	YIL125W	0	0	0	0	0	-0.018372	negative
YNL153C	YOR317W	0	0	0	0	0	0.040376	negative
YCR084C	YOR232W	0	0	0	0	0	0.486989	negative
YJR007W	YKL172W	0	0	0	275	0	0.040665	negative
YOR069W	YOR261C	0	0	0	0	0	0.535100	negative
YDR243C	YMR108W	0	0	0	0	0	0.333153	negative
YMR091C	YPL231W	0	0	0	0	0	0.026008	negative
YGR063C	YPR180W	0	0	0	0	0	0.050251	positive
YGL125W	YPL106C	0	0	0	0	0	0.140189	negative
YHL030W	YIL070C	0	0	0	0	0	0.005990	negative
YDL181W	YLR200W	0	0	0	0	0	0.014086	negative
YDL185W	YEL051W	655	0	383	94	960	-0.015615	positive
YDR221W	YGR232W	0	0	0	0	0	0.049165	negative
YBL041W	YOL038W	0	0	0	982	558	0.862733	positive
YNL153C	YPL093W	0	0	0	101	0	0.029550	negative
YDR148C	YIL062C	0	0	0	0	0	0.081946	negative
YAL044C	YEL032W	0	0	0	0	0	-0.001854	negative
YGL187C	YJL014W	0	0	0	0	0	0.250489	negative
YDL195W	YMR083W	0	0	0	0	0	0.119931	negative
YBR215W	YPR191W	0	0	0	0	0	-0.005334	negative
YCR030C	YGL087C	0	0	0	0	0	0.223850	negative
YER091C	YGL207W	0	0	0	0	0	-0.011968	negative
YBR263W	YMR260C	0	0	0	67	141	-0.004315	negative
YLR207W	YOR035C	0	0	0	0	0	0.018239	negative
YJL081C	YLR075W	0	0	0	0	0	0.144679	negative
YDL040C	YDR502C	0	0	0	0	0	0.035887	negative
YBR196C	YGR167W	0	0	0	0	0	-0.013650	negative
YBR189W	YCR030C	0	0	0	0	0	-0.005501	negative
YDL083C	YLR002C	0	0	0	0	0	-0.000200	negative
YDR390C	YKL135C	0	0	0	0	0	0.250844	negative
YGL076C	YNL301C	0	0	0	999	558	-0.025257	positive
YCL014W	YKL081W	0	0	0	0	0	0.090981	negative
YDL185W	YPL143W	0	0	0	0	0	0.004144	negative
YJR045C	YOR232W	654	0	0	698	998	0.060956	positive
YGR005C	YMR309C	0	0	0	0	0	0.043820	negative
YJL179W	YML072C	0	0	0	0	0	0.194613	negative
YFL018C	YLR321C	0	0	0	0	0	-0.001465	negative
YDR429C	YDR469W	0	0	0	0	0	0.178309	negative
YLR208W	YPL085W	0	0	0	0	942	0.091168	positive
YMR091C	YOL086C	0	0	0	0	0	0.011358	negative
YCR012W	YLR002C	0	0	0	0	0	-0.017757	negative
YER122C	YGR094W	0	0	0	0	0	0.007735	negative
YGL129C	YPL007C	0	0	0	0	0	0.290662	negative
YBL076C	YHR019C	0	0	0	869	857	0.312987	positive
YGR193C	YJL088W	0	0	0	0	198	0.117828	negative
YIL034C	YJL066C	0	0	0	0	0	0.001986	negative
YDR041W	YLL034C	0	0	0	0	0	0.160748	negative
YER091C	YGR083C	0	0	0	0	0	0.046123	negative
YDL075W	YLR207W	0	0	0	0	0	0.014697	negative
YGR253C	YPR103W	0	0	74	989	283	0.869501	positive
YDR407C	YML077W	0	0	0	0	791	0.258755	positive
YDR148C	YPR181C	0	0	0	0	0	0.354457	negative
YGR013W	YPL178W	0	0	0	0	709	-0.012672	positive
YER136W	YJL066C	0	0	0	0	0	0.113330	negative
YGR162W	YGR167W	0	0	0	0	0	-0.002199	negative
YBR115C	YGR275W	0	0	0	0	0	0.087376	negative
YDR363W-A	YFR010W	0	0	0	0	624	-0.007034	positive
YGL076C	YGL207W	0	0	0	0	0	-0.010337	negative
YBR084C-A	YDR469W	0	0	0	0	0	-0.010702	negative
YDR221W	YNL015W	0	0	0	0	0	0.025702	negative
YDL143W	YJL111W	0	0	0	371	193	-0.013481	positive
YDL171C	YLR075W	0	0	0	0	0	0.026871	positive
YBR127C	YGL207W	0	0	0	0	0	-0.006749	negative
YBR126C	YGR232W	0	0	0	0	0	0.251036	negative
YAL035W	YNL113W	0	0	0	0	0	0.101780	negative
YHR039C-A	YLR430W	0	0	0	0	0	0.087136	negative
YBR143C	YPL154C	0	0	0	0	0	0.023942	negative
YCL037C	YGR186W	0	0	0	0	0	0.039579	negative
YHR098C	YOR151C	0	0	0	0	0	0.056190	negative
YBR127C	YOR332W	654	0	0	695	976	0.020006	positive
YDL171C	YPL085W	0	0	0	0	0	0.070854	negative
YGR275W	YMR297W	0	0	0	0	0	0.014740	negative
YMR038C	YPL085W	0	0	0	0	0	-0.011491	negative
YKL007W	YPR041W	0	0	0	0	0	-0.002138	negative
YJL001W	YOL038W	0	0	0	860	544	0.751451	positive
YFL022C	YNL025C	0	0	0	0	0	0.247323	negative
YDR390C	YPR180W	0	2	0	611	298	0.640386	positive
YDR429C	YMR091C	0	0	0	0	0	0.153923	negative
YBL007C	YDR041W	0	0	0	0	0	0.192630	negative
YCL037C	YDR233C	0	0	0	103	0	-0.001389	negative
YAL003W	YOR194C	0	0	0	0	0	0.232069	negative
YGL098W	YJR045C	0	0	0	0	0	-0.012818	negative
YGR005C	YJL140W	0	0	0	0	339	0.148776	positive
YCR084C	YER090W	0	0	0	0	0	0.298993	negative
YDR469W	YGR086C	0	0	0	0	0	-0.003992	negative
YNL002C	YPL271W	0	0	0	0	0	0.018098	negative
YER007C-A	YJR045C	0	0	0	0	0	0.252937	negative
YCL014W	YHR208W	0	0	0	0	0	-0.004273	negative
YER178W	YOL145C	0	0	0	0	0	0.002056	negative
YIL094C	YJL080C	0	0	0	0	0	0.007665	negative
YIL062C	YML077W	0	0	0	0	0	0.112417	negative
YOR332W	YPL181W	0	0	0	0	0	0.255253	negative
YOL086C	YOR142W	0	0	0	0	0	0.034122	negative
YCL014W	YNR050C	0	0	0	0	0	0.071547	negative
YDR019C	YFL018C	328	0	0	95	954	0.422909	positive
YCR072C	YNR051C	0	0	0	0	0	0.404886	negative
YNR050C	YOR164C	0	0	0	0	0	0.035842	positive
YGR047C	YOR332W	0	0	0	0	0	-0.009153	negative
YIR003W	YKL007W	0	0	0	0	0	0.077567	positive
YCR072C	YKL007W	0	0	0	0	0	0.047865	negative
