#ProtID	TotalCount	WAN120314_OT2_HCW_Celegans_P1A01.map	WAN120314_OT2_HCW_Celegans_P1A03.map	WAN120314_OT2_HCW_Celegans_P1A05.map	WAN120314_OT2_HCW_Celegans_P1A07.map	WAN120314_OT2_HCW_Celegans_P1A09.map	WAN120314_OT2_HCW_Celegans_P1A11.map	WAN120314_OT2_HCW_Celegans_P1A12.map	WAN120314_OT2_HCW_Celegans_P1B01.map	WAN120314_OT2_HCW_Celegans_P1B02.map	WAN120314_OT2_HCW_Celegans_P1B03.map	WAN120314_OT2_HCW_Celegans_P1B04.map	WAN120314_OT2_HCW_Celegans_P1B05.map	WAN120314_OT2_HCW_Celegans_P1B06.map	WAN120314_OT2_HCW_Celegans_P1B07.map	WAN120314_OT2_HCW_Celegans_P1B08.map	WAN120314_OT2_HCW_Celegans_P1B09.map	WAN120314_OT2_HCW_Celegans_P1B10.map	WAN120314_OT2_HCW_Celegans_P1B11.map	WAN120314_OT2_HCW_Celegans_P1B12.map	WAN120314_OT2_HCW_Celegans_P1C01.map	WAN120314_OT2_HCW_Celegans_P1C02.map	WAN120314_OT2_HCW_Celegans_P1C03.map	WAN120314_OT2_HCW_Celegans_P1C04.map	WAN120314_OT2_HCW_Celegans_P1C05.map	WAN120314_OT2_HCW_Celegans_P1C06.map	WAN120314_OT2_HCW_Celegans_P1C07.map	WAN120314_OT2_HCW_Celegans_P1C08.map	WAN120314_OT2_HCW_Celegans_P1C09.map	WAN120314_OT2_HCW_Celegans_P1C10.map	WAN120314_OT2_HCW_Celegans_P1C11.map	WAN120314_OT2_HCW_Celegans_P1C12.map	WAN120314_OT2_HCW_Celegans_P1D01.map	WAN120314_OT2_HCW_Celegans_P1D02.map	WAN120314_OT2_HCW_Celegans_P1D03.map	WAN120314_OT2_HCW_Celegans_P1D04.map	WAN120314_OT2_HCW_Celegans_P1D05.map	WAN120314_OT2_HCW_Celegans_P1D06.map	WAN120314_OT2_HCW_Celegans_P1D07.map	WAN120314_OT2_HCW_Celegans_P1D08.map	WAN120314_OT2_HCW_Celegans_P1D09.map	WAN120314_OT2_HCW_Celegans_P1D10.map	WAN120314_OT2_HCW_Celegans_P1D11.map	WAN120314_OT2_HCW_Celegans_P1D12.map	WAN120314_OT2_HCW_Celegans_P1E01.map	WAN120314_OT2_HCW_Celegans_P1E02.map	WAN120314_OT2_HCW_Celegans_P1E03.map	WAN120314_OT2_HCW_Celegans_P1E04.map	WAN120314_OT2_HCW_Celegans_P1E05.map	WAN120314_OT2_HCW_Celegans_P1E06.map	WAN120314_OT2_HCW_Celegans_P1E07.map	WAN120314_OT2_HCW_Celegans_P1E08.map	WAN120314_OT2_HCW_Celegans_P1E09.map	WAN120314_OT2_HCW_Celegans_P1E10.map	WAN120314_OT2_HCW_Celegans_P1E11.map	WAN120314_OT2_HCW_Celegans_P1E12.map	WAN120314_OT2_HCW_Celegans_P1F01.map	WAN120314_OT2_HCW_Celegans_P1F02.map	WAN120314_OT2_HCW_Celegans_P1F03.map	WAN120314_OT2_HCW_Celegans_P1F04.map	WAN120314_OT2_HCW_Celegans_P1F05.map	WAN120314_OT2_HCW_Celegans_P1F06.map	WAN120314_OT2_HCW_Celegans_P1F07.map	WAN120314_OT2_HCW_Celegans_P1F08.map	WAN120314_OT2_HCW_Celegans_P1F09.map	WAN120314_OT2_HCW_Celegans_P1F10.map	WAN120314_OT2_HCW_Celegans_P1F11.map	WAN120314_OT2_HCW_Celegans_P1F12.map	WAN120314_OT2_HCW_Celegans_P1G01.map	WAN120314_OT2_HCW_Celegans_P1G02.map	WAN120314_OT2_HCW_Celegans_P1G03.map	WAN120314_OT2_HCW_Celegans_P1G04.map	WAN120314_OT2_HCW_Celegans_P1G05.map	WAN120314_OT2_HCW_Celegans_P1G06.map	WAN120314_OT2_HCW_Celegans_P1G07.map	WAN120314_OT2_HCW_Celegans_P1G08.map	WAN120314_OT2_HCW_Celegans_P1G09.map	WAN120314_OT2_HCW_Celegans_P1G10.map	WAN120314_OT2_HCW_Celegans_P1G11.map	WAN120314_OT2_HCW_Celegans_P1G12.map	WAN120314_OT2_HCW_Celegans_P1H01.map	WAN120314_OT2_HCW_Celegans_P1H02.map	WAN120314_OT2_HCW_Celegans_P1H03.map	WAN120314_OT2_HCW_Celegans_P1H04.map	WAN120314_OT2_HCW_Celegans_P1H05.map	WAN120314_OT2_HCW_Celegans_P1H06.map	WAN120314_OT2_HCW_Celegans_P1H07.map	WAN120314_OT2_HCW_Celegans_P1H08.map	WAN120314_OT2_HCW_Celegans_P1H09.map	WAN120314_OT2_HCW_Celegans_P1H10.map	WAN120314_OT2_HCW_Celegans_P1H11.map	WAN120314_OT2_HCW_Celegans_P1H12.map	WAN120314_OT2_HCW_Celegans_P2A01.map	WAN120314_OT2_HCW_Celegans_P2A02.map	WAN120314_OT2_HCW_Celegans_P2A03.map	WAN120314_OT2_HCW_Celegans_P2A04.map	WAN120314_OT2_HCW_Celegans_P2A05.map	WAN120314_OT2_HCW_Celegans_P2A06.map	WAN120314_OT2_HCW_Celegans_P2A07.map	WAN120314_OT2_HCW_Celegans_P2A08.map	WAN120314_OT2_HCW_Celegans_P2A09.map	WAN120314_OT2_HCW_Celegans_P1H12.map	WAN120314_OT2_HCW_Celegans_P2A01.map	WAN120314_OT2_HCW_Celegans_P2A02.map	WAN120314_OT2_HCW_Celegans_P2A03.map	WAN120314_OT2_HCW_Celegans_P2A04.map	WAN120314_OT2_HCW_Celegans_P2A05.map	WAN120314_OT2_HCW_Celegans_P2A06.map	WAN120314_OT2_HCW_Celegans_P2A07.map	WAN120314_OT2_HCW_Celegans_P2A08.map	WAN120314_OT2_HCW_Celegans_P2A09.map	WAN120314_OT2_HCW_Celegans_P2A10.map	WAN120314_OT2_HCW_Celegans_P2A11.map	WAN120314_OT2_HCW_Celegans_P2A12.map	WAN120314_OT2_HCW_Celegans_P2B01.map	WAN120314_OT2_HCW_Celegans_P2B02.map	WAN120314_OT2_HCW_Celegans_P2B03.map	WAN120314_OT2_HCW_Celegans_P2B05.map	WAN120314_OT2_HCW_Celegans_P2B07.map	WAN120314_OT2_HCW_Celegans_P2B09.map	WAN120314_OT2_HCW_Celegans_P2B11.map
ZK617.1	119347271872.0	0.0	0.0	0.0	0.0	0.0	969500032.0	603600000.0	2788000000.0	608200000.0	462600000.0	796700032.0	875600000.0	1182000000.0	1226000000.0	731000000.0	214900000.0	596400000.0	364800000.0	397300000.0	473900000.0	4503000064.0	2867000064.0	3187000064.0	3860999936.0	2736000000.0	1183000064.0	2508000000.0	0.0	0.0	0.0	2027000064.0	2616000000.0	6897999872.0	32430000128.0	23680000000.0	12359999488.0	2207000064.0	1744000000.0	2058000000.0	0.0	16920000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16330000.0	0.0	11310000.0	2635000.0	3277000.0	0.0	0.0	0.0	0.0	95340000.0	33560000.0	0.0	0.0	12400000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H21P03.1	2362158000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30530000.0	0.0	8964000.0	5617000.0	0.0	0.0	21810000.0	0.0	0.0	28150000.0	31760000.0	60490000.0	15940000.0	15530000.0	0.0	3674000.0	0.0	0.0	0.0	0.0	64010000.0	20430000.0	36780000.0	24900000.0	128400000.0	7300000.0	138100000.0	135400000.0	0.0	83890000.0	222000000.0	229100000.0	342900000.0	449800000.0	30070000.0	86630000.0	128400000.0	0.0	4948000.0	6635000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F38A5.13	1919780032.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172300000.0	205100000.0	626300032.0	165200000.0	255400000.0	282400000.0	191900000.0	0.0	21180000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H34C03.2	849945668.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101600000.0	675699968.0	72050000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	595700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C29H12.1	56920000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30010000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26910000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T05A10.3	261256000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6751000.0	1067000.0	0.0	0.0	0.0	0.0	0.0	6874000.0	0.0	0.0	0.0	1574000.0	19280000.0	47710000.0	80410000.0	38990000.0	42870000.0	15730000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.5	99593000.0	0.0	0.0	0.0	0.0	0.0	0.0	94290000.0	0.0	5303000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.6	10083700032.0	0.0	0.0	0.0	0.0	4092999936.0	1183000064.0	339500000.0	413200000.0	429100000.0	0.0	165800000.0	1144000000.0	368200000.0	0.0	0.0	0.0	0.0	676899968.0	1271000064.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.7	21482400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20530000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	952400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.8	73109866832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1740000.0	0.0	8232000.0	0.0	5122000.0	11210000.0	0.0	24830000.0	60080000.0	7272000.0	12880000.0	79100000.0	159600000.0	172400000.0	262000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023000064.0	1479000064.0	4081999872.0	17100000256.0	25760000000.0	9777000448.0	2974000128.0	1964000000.0	1367000064.0	1352999936.0	787200000.0	972200000.0	464200000.0	384700000.0	451700000.0	809699968.0	556700032.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.9	11135882000.0	0.0	0.0	0.0	8319000.0	8112000000.0	1524000000.0	636700032.0	33720000.0	776899968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1043000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
W03F9.1	430930000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65760000.0	177100000.0	146700000.0	0.0	0.0	0.0	10460000.0	30910000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T08B2.10	49607190960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3256000.0	0.0	218400.0	0.0	0.0	169800.0	0.0	508900.0	0.0	211700.0	1624000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43660000.0	59840000.0	96110000.0	375500000.0	87320000.0	182400000.0	365200000.0	321900000.0	666000000.0	399600000.0	1076000000.0	1037000000.0	1422000000.0	612600000.0	526300000.0	952300032.0	888400000.0	697299968.0	1190000000.0	928400000.0	1268999936.0	1540999936.0	589100032.0	2074000000.0	2395000064.0	4231000064.0	2012000000.0	1911000064.0	1764999936.0	1250000000.0	2608000000.0	1138000000.0	1875000064.0	939299968.0	925000000.0	1296000000.0	1278000000.0	1184999936.0	1360000000.0	718700032.0	1363000064.0	1067000000.0	1143000064.0	193800000.0	158900000.0	226100000.0	31710000.0	33680000.0	105900000.0	54060000.0	33380000.0	39800000.0	32680000.0	38680000.0	158900000.0	225500000.0	31710000.0	33680000.0	108500000.0	54480000.0	33760000.0	39800000.0	32680000.0	35820000.0	13870000.0	13730000.0	9152000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F55B12.4	980637000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	701400000.0	72350000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98700000.0	57540000.0	45720000.0	0.0	0.0	4927000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C03D6.8	1967263000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85390000.0	85790000.0	80590000.0	181200000.0	184300000.0	165800000.0	82460000.0	106800000.0	161000000.0	58080000.0	41430000.0	25840000.0	409700000.0	286900000.0	0.0	0.0	0.0	5078000.0	0.0	0.0	0.0	1272000.0	0.0	0.0	0.0	0.0	0.0	4361000.0	0.0	0.0	0.0	1272000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F55B12.1	22812000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18640000.0	4172000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZK632.2	1235000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1235000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F40F8.11	4050000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4050000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZK632.6	105582000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26030000.0	0.0	0.0	0.0	24930000.0	22590000.0	31000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1032000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZK632.4	520600000.0	0.0	0.0	0.0	0.0	0.0	0.0	520600000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
